company_name,email,phone,website,domain,address,city,province,rating,reviews,category,google_maps_url
Eye Health Vision Centers Dartmouth,,(508) 994-1400,https://eyehealthvision.com/dartmouth,eyehealthvision.com,"51 State Rd, Dartmouth, MA 02747",Dartmouth,Nova Scotia,4.3,291,Doctor,https://www.google.com/maps/search/?api=1&query=Eye%20Health%20Vision%20Centers%20Dartmouth&query_place_id=ChIJi-uUXHDj5IkRIlydHVeS0cw
EyeCare Specialties - Dartmouth,,(774) 202-6888,https://eyecarespecialties-dartmouth.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,eyecarespecialties-dartmouth.com,"535 Faunce Corner Rd, North Dartmouth, MA 02747",North Dartmouth,Nova Scotia,4.7,42,Optometrist,https://www.google.com/maps/search/?api=1&query=EyeCare%20Specialties%20-%20Dartmouth&query_place_id=ChIJV6y058fk5IkRRPhsOsHrg8E
Dartmouth Street Vision Center,,(617) 266-8188,http://www.dartmouthvision.com/,www.dartmouthvision.com,"130 Dartmouth St # 130, Boston, MA 02116",Boston,Nova Scotia,4.7,74,Medical clinic,https://www.google.com/maps/search/?api=1&query=Dartmouth%20Street%20Vision%20Center&query_place_id=ChIJ-3vNbw1644kRECtFrCukkBg
Five Corners Wellness Centre,fivecornerswellness@hotmail.com,+1 902-465-4828,http://www.fivecornerswellness.com/,www.fivecornerswellness.com,"50 Pleasant St, Dartmouth, NS B2Y 3P5, Canada",Dartmouth,Nova Scotia,4.8,28,Osteopath,https://www.google.com/maps/search/?api=1&query=Five%20Corners%20Wellness%20Centre&query_place_id=ChIJLVWS6eUjWksRBLPa-qfasrg
Casaroma Wellness Centre,info@casaromawellness.com,+1 902-464-2272,http://www.casaromawellness.com/,www.casaromawellness.com,"2 Ochterloney St, Dartmouth, NS B2Y 3Z3, Canada",Dartmouth,Nova Scotia,4.9,29,Wellness center,https://www.google.com/maps/search/?api=1&query=Casaroma%20Wellness%20Centre&query_place_id=ChIJJ2J6qOAjWksRpa7LP0I73Vo
Watershed Wellness,info@watershedwellness.ca,+1 902-484-4747,http://watershedwellnesshfx.com/,watershedwellnesshfx.com,"5515 Young St, Halifax, NS B3K 1Z7, Canada",Halifax,Nova Scotia,4.8,41,Wellness center,https://www.google.com/maps/search/?api=1&query=Watershed%20Wellness&query_place_id=ChIJh5XpKm4hWksRACUuGeF2jik
Ocean Heart Wellness Centre,,+1 902-431-2326,http://www.oceanheartwellness.com/contact-us.html,www.oceanheartwellness.com,"5880 Spring Garden Rd #303, Halifax, NS B3H 1Y1, Canada",Halifax,Nova Scotia,5,8,Wellness center,https://www.google.com/maps/search/?api=1&query=Ocean%20Heart%20Wellness%20Centre&query_place_id=ChIJt6r30y8iWksRUHYw9bR5iVM
Evolve Integrated Health,info@evolveintegratedhealth.com,+1 902-707-5429,http://www.evolveintegratedhealth.com/,www.evolveintegratedhealth.com,"3667 Strawberry Hill St, Halifax, NS B3K 5A8, Canada",Halifax,Nova Scotia,5,459,Wellness center,https://www.google.com/maps/search/?api=1&query=Evolve%20Integrated%20Health&query_place_id=ChIJkZKSm64hWksR0MOxroF4dVY
Spryfield Shopping Centre – Community Wellness Centre,,+1 902-487-0697,https://camaps.me/spryfield-shopping-centre-community-wellness-centre-955378-ca,camaps.me,"16 Dentith Rd, Halifax, NS B3R 2H9, Canada",Halifax,Nova Scotia,3.9,585,Shopping mall,https://www.google.com/maps/search/?api=1&query=Spryfield%20Shopping%20Centre%20%E2%80%93%20Community%20Wellness%20Centre&query_place_id=ChIJkXgNtq4YWksR1dFzflE9HkA
Terradyne Wellness,info@terradynewellness.ca,+1 902-334-4704,https://terradynewellness.ca/,terradynewellness.ca,"293 Kinsac Rd, Beaver Bank, NS B4G 0A2, Canada",Beaver Bank,Nova Scotia,4.3,17,Addiction treatment center,https://www.google.com/maps/search/?api=1&query=Terradyne%20Wellness&query_place_id=ChIJj-baAVyFWUsRJr1uBPT3NdQ
Cabrita Health (FKA) Eat Well Nova Scotia,nicole@stopthebloodsugarspiral.com,+1 902-989-4888,https://cabritahealth.com/,cabritahealth.com,"1959 Upper Water St, Halifax, NS B3J 3N2, Canada",Halifax,Nova Scotia,4.9,46,Wellness center,https://www.google.com/maps/search/?api=1&query=Cabrita%20Health%20(FKA)%20Eat%20Well%20Nova%20Scotia&query_place_id=ChIJV5U7PHkhWksR3Yu2AfvD8jM
Lakehouse Salon & Wellness Centre,user@domain.com,+1 902-444-3044,https://www.lakehousesalon.com/,www.lakehousesalon.com,"300 Prince Albert Rd, Dartmouth, NS B2Y 4J2, Canada",Dartmouth,Nova Scotia,4.7,32,Wellness center,https://www.google.com/maps/search/?api=1&query=Lakehouse%20Salon%20%26%20Wellness%20Centre&query_place_id=ChIJ_wztYMGJWUsRy4o77v9Z3RE
The Practice: Yoga & Mindful Movement,ask.thepractice@gmail.com,+1 902-462-3376,http://practicemovement.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11656758162414608321,practicemovement.ca,"300 Prince Albert Rd suite 100, Dartmouth, NS B2Y 4J2, Canada",Dartmouth,Nova Scotia,5,51,Wellness center,https://www.google.com/maps/search/?api=1&query=The%20Practice%3A%20Yoga%20%26%20Mindful%20Movement&query_place_id=ChIJZdfHiaQjWksR5DliVQx9IpQ
Local Body Wellness,user@domain.com,+1 902-464-8288,https://www.localbody.ca/,www.localbody.ca,"25 Wentworth St Unit 206, Dartmouth, NS B2Y 1H5, Canada",Dartmouth,Nova Scotia,5,12,Massage therapist,https://www.google.com/maps/search/?api=1&query=Local%20Body%20Wellness&query_place_id=ChIJ68gMQ6kjWksRsXVx4p43bcU
Flow Integrated Therapy: Yoga & Massage,emmasmileyrmt@gmail.com,+1 902-225-7038,https://www.ebbandflowns.com/,www.ebbandflowns.com,"530 Portland St Suite 202, Dartmouth, NS B2Y 4V6, Canada",Dartmouth,Nova Scotia,4.9,9,Wellness center,https://www.google.com/maps/search/?api=1&query=Flow%20Integrated%20Therapy%3A%20Yoga%20%26%20Massage&query_place_id=ChIJRUWpWm0hWksRCUFwEYs4Y8A
Embodhi Self-Healing,lesley@embodhi.ca,+1 902-418-6330,http://www.embodhi.ca/,www.embodhi.ca,"300 Prince Albert Rd Suite 206, Dartmouth, NS B2Y 4J2, Canada",Dartmouth,Nova Scotia,5,5,Wellness center,https://www.google.com/maps/search/?api=1&query=Embodhi%20Self-Healing&query_place_id=ChIJUwwZNBAjWksR5CBNVURT19U
Inari Wellness,info@inariwellness.com,+1 902-818-7848,http://www.inariwellness.com/,www.inariwellness.com,"82 Tacoma Dr Unit 203, Dartmouth, NS B2W 3E5, Canada",Dartmouth,Nova Scotia,5,25,Acupuncturist,https://www.google.com/maps/search/?api=1&query=Inari%20Wellness&query_place_id=ChIJLYiqc1glWksRlRVZ0p3IpW0
The Perinatal Wellness Centre,user@domain.com,+1 902-435-7669,https://www.theperinatalwellnesscentre.com/,www.theperinatalwellnesscentre.com,"1000 Windmill Rd Unit 9, Dartmouth, NS B3B 1L7, Canada",Dartmouth,Nova Scotia,5,6,Pregnancy care center,https://www.google.com/maps/search/?api=1&query=The%20Perinatal%20Wellness%20Centre&query_place_id=ChIJpW_w1DUjWksRH7U8Jm6a3Jc
"Dr. Karen Wallace, ND - Symmetry Wellness Centre",,+1 902-444-6555,http://www.drkarenwallace.com/,www.drkarenwallace.com,"71 Ilsley Ave Unit 9, Dartmouth, NS B3B 1L5, Canada",Dartmouth,Nova Scotia,4.2,5,Wellness center,https://www.google.com/maps/search/?api=1&query=Dr.%20Karen%20Wallace%2C%20ND%20-%20Symmetry%20Wellness%20Centre&query_place_id=ChIJY5dT_NomWksRgwWktWReCUs
Untangled Health and Wellness,physiocheri@yahoo.ca,+1 902-417-2790,https://untangledwellness.ca/,untangledwellness.ca,"99 Wyse Rd Suite 1100, Dartmouth, NS B3A 4S5, Canada",Dartmouth,Nova Scotia,5,6,Physical therapy clinic,https://www.google.com/maps/search/?api=1&query=Untangled%20Health%20and%20Wellness&query_place_id=ChIJixeNp6whWksRL7g1g_S4D2Q
Parkview Wellness / Olivier Flibotte RMT,,,https://parkviewwellness1.square.site/,parkviewwellness1.square.site,"149 Cannon Terrace, Dartmouth, NS B3A 0A2, Canada",Dartmouth,Nova Scotia,5,5,Massage therapist,https://www.google.com/maps/search/?api=1&query=Parkview%20Wellness%20%2F%20Olivier%20Flibotte%20RMT&query_place_id=ChIJk5Tl7QsnWksRYzMFgnlVHlM
Sore Spots Massage Therapy Dartmouth,hello@sorespots.com,+1 902-492-6439,http://sorespots.com/,sorespots.com,"Lobby Level, Metropolitan Place, 99 Wyse Rd Suite 105, Dartmouth, NS B3A 4S5, Canada",Dartmouth,Nova Scotia,4.9,382,Massage therapist,https://www.google.com/maps/search/?api=1&query=Sore%20Spots%20Massage%20Therapy%20Dartmouth&query_place_id=ChIJHWVR4zMhWksR4ZI6eLqjWyE
San Healing Arts,,,,,"26 Colonna Pl, Dartmouth, NS B2X 3H6, Canada",Dartmouth,Nova Scotia,5,12,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=San%20Healing%20Arts&query_place_id=ChIJ2_g09PYnWksR-gtW5oF6RJY
Angel Castro RMT,ancastrormt@outlook.com,+1 902-604-2585,https://angelcastrormt.noterro.com/,angelcastrormt.noterro.com,"82 Tacoma Dr Unit 203, Dartmouth, NS B2W 3E5, Canada",Dartmouth,Nova Scotia,5,13,Wellness center,https://www.google.com/maps/search/?api=1&query=Angel%20Castro%20RMT&query_place_id=ChIJzapka24lWksRPtFjyI5kGKw
Statera Therapies Inc.,,+1 902-222-8207,http://www.stateratherapy.com/,www.stateratherapy.com,"2 Prince Albert Rd Unit 100, Dartmouth, NS B2Y 0A3, Canada",Dartmouth,Nova Scotia,4.8,21,Massage therapist,https://www.google.com/maps/search/?api=1&query=Statera%20Therapies%20Inc.&query_place_id=ChIJv3QGSykjWksR0a21vYkd8cE
Woodlawn Medical Clinic,,+1 902-434-1500,,,"92 Main St, Dartmouth, NS B2X 1R5, Canada",Dartmouth,Nova Scotia,3.2,113,Medical clinic,https://www.google.com/maps/search/?api=1&query=Woodlawn%20Medical%20Clinic&query_place_id=ChIJz2I1PYojWksRb4sPl9tBWHM
Innate Movement Family Osteopathy (at PhysioMatters Health Centre),,+1 902-440-2148,http://www.innatemovement.com/,www.innatemovement.com,"68 Queen St Unit 100, Dartmouth, NS B2Y 1G5, Canada",Dartmouth,Nova Scotia,5,7,Osteopath,https://www.google.com/maps/search/?api=1&query=Innate%20Movement%20Family%20Osteopathy%20(at%20PhysioMatters%20Health%20Centre)&query_place_id=ChIJjc6bxk8jWksRddlDTaUaUKk
Shanti Hot Yoga,info@shantihotyoga.ca,+1 902-435-1001,http://www.shantihotyoga.ca/,www.shantihotyoga.ca,"114 Woodlawn Rd, Dartmouth, NS B2W 2S7, Canada",Dartmouth,Nova Scotia,4.8,20,Yoga studio,https://www.google.com/maps/search/?api=1&query=Shanti%20Hot%20Yoga&query_place_id=ChIJYxOGSoojWksRh9YFo_YIqW8
North End Community Health Centre,dssclogo@4x.png,+1 902-420-0303,http://nechc.com/,nechc.com,"2131 Gottingen St 5th Floor, Halifax, NS B3K 5Z7, Canada",Halifax,Nova Scotia,3.4,38,Community health center,https://www.google.com/maps/search/?api=1&query=North%20End%20Community%20Health%20Centre&query_place_id=ChIJMVDBM9QjWksRl7xEpbGeNY0
Rooted Rose Community Acupuncture Dartmouth,info@rootedrose.ca,+1 782-234-3389,http://rootedrose.ca/,rootedrose.ca,"103 Portland St, Dartmouth, NS B2Y 1H7, Canada",Dartmouth,Nova Scotia,5,40,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Rooted%20Rose%20Community%20Acupuncture%20Dartmouth&query_place_id=ChIJtU44CvMjWksRGKbnrHtHgBA
Wholetherapy,info@wholetherapy.ca,+1 902-461-1721,http://www.wholetherapy.ca/,www.wholetherapy.ca,"45 Alderney Dr Suite 815 (8th floor, Dartmouth, NS B2Y 2N5, Canada",Dartmouth,Nova Scotia,4.7,12,Mental health service,https://www.google.com/maps/search/?api=1&query=Wholetherapy&query_place_id=ChIJ27dJ25EjWksRTlKIFL0Y8qM
Echelon Wellness Bedford,,+1 902-707-9098,https://www.echelonwellness.ca/,www.echelonwellness.ca,"540 Southgate Dr #204, Bedford, NS B4A 0E1, Canada",Bedford,Nova Scotia,5,139,Wellness center,https://www.google.com/maps/search/?api=1&query=Echelon%20Wellness%20Bedford&query_place_id=ChIJf-cEqYKLWUsRSsYODgehZIU
Gongfu Health & Wellness,jinpingzhangtcm@gmail.com,+1 902-818-5780,http://www.gongfutcm.com/,www.gongfutcm.com,"near basinview primary school, Basinview Dr, Bedford, NS B4A 3K3, Canada",Bedford,Nova Scotia,5,70,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Gongfu%20Health%20%26%20Wellness&query_place_id=ChIJQ30VzVSJWUsR-SHGYLyRwgI
Bedford Basin Women's Health Clinic,,+1 902-444-8726,https://bbwomenshealth.ca/,bbwomenshealth.ca,"967 Bedford Hwy Suite 208B, Bedford, NS B4A 1A9, Canada",Bedford,Nova Scotia,3.1,37,Women's health clinic,https://www.google.com/maps/search/?api=1&query=Bedford%20Basin%20Women's%20Health%20Clinic&query_place_id=ChIJyVY1E_SJWUsR4GAvhrK4HEI
Metro Plouffe Bedford,,+1 450-248-2968,https://www.metro.ca/trouver-une-epicerie/59,www.metro.ca,"20 Rue Des Pins, Bedford, Quebec J0J 1A0, Canada",Bedford,Nova Scotia,3.7,540,Supermarket,https://www.google.com/maps/search/?api=1&query=Metro%20Plouffe%20Bedford&query_place_id=ChIJ3R42s9LtyUwRuhT8xUpqAII
Fall River YMCA,swinterson@ymcasc.org,(508) 675-7841,https://ymcasouthcoast.org/locations/fall-river/,ymcasouthcoast.org,"199 N Main St, Fall River, MA 02720",Fall River,Nova Scotia,4,72,Non-profit organization,https://www.google.com/maps/search/?api=1&query=Fall%20River%20YMCA&query_place_id=ChIJpXFRz-X45IkR1Kd2ITOUo5I
Integrated Health Centre,hello@integratedhealthcentre.ca,+1 343-947-3460,https://www.integratedhealthcentre.ca/,www.integratedhealthcentre.ca,"570 Nelson St, Pembroke, ON K8A 7W7, Canada",Pembroke,Nova Scotia,4.9,354,Community health center,https://www.google.com/maps/search/?api=1&query=Integrated%20Health%20Centre&query_place_id=ChIJ7__PE3E30UwRTUJysNQuaps
EHN Guardians Gateway,example@email.com,+1 705-710-2253,https://ehnguardians.ca/ehn-guardians-gateway/?utm_source=google&utm_medium=organic&utm_campaign=gmb_gw_local_listings,ehnguardians.ca,"2225 Lansdowne St W, Peterborough, ON K9J 0G5, Canada",Peterborough,Nova Scotia,4,28,Addiction treatment center,https://www.google.com/maps/search/?api=1&query=EHN%20Guardians%20Gateway&query_place_id=ChIJx3bozA6O1YkRfFVnypx3IxA
Primacy - Family First Health Centre,,+1 613-841-7009,http://www.ffhc.ca/,www.ffhc.ca,"4270 Innes Rd, Ottawa, ON K4A 5E6, Canada",Ottawa,Nova Scotia,3.2,156,Medical clinic,https://www.google.com/maps/search/?api=1&query=Primacy%20-%20Family%20First%20Health%20Centre&query_place_id=ChIJbydEuUASzkwRflb1vRoxDVc
Greenbelt Family Health Team (NOT A WALK-IN CLINIC),,+1 613-843-1718,http://www.greenbeltfht.ca/,www.greenbeltfht.ca,"3500 Fallowfield Rd #1C, Nepean, ON K2J 4A7, Canada",Nepean,Nova Scotia,3.4,156,Medical clinic,https://www.google.com/maps/search/?api=1&query=Greenbelt%20Family%20Health%20Team%20(NOT%20A%20WALK-IN%20CLINIC)&query_place_id=ChIJv7ihoRT9zUwRSYuSS8bmEOc
Wychwood Family Health Centre,admin@midtownmed.ca,+1 416-483-8111,https://wychwoodfhc.ca/,wychwoodfhc.ca,"1466 Bathurst St, Toronto, ON M5R 3S3, Canada",Toronto,Nova Scotia,3.3,12,Medical Center,https://www.google.com/maps/search/?api=1&query=Wychwood%20Family%20Health%20Centre&query_place_id=ChIJzX_yCZxNV0ARZZH6iPjxApM
Cedarbrae Centre,properties@fcr.ca,+1 416-431-2003,https://www.cedarbraecentre.com/,www.cedarbraecentre.com,"3495 Lawrence Ave E, Toronto, ON M1H 1B3, Canada",Toronto,Nova Scotia,3.8,5446,Shopping mall,https://www.google.com/maps/search/?api=1&query=Cedarbrae%20Centre&query_place_id=ChIJk-zGp0DQ1IkRZ1VdF2OhluM
EHN Bellwood Toronto,example@email.com,(866) 349-3869,https://www.edgewoodhealthnetwork.com/locations/bellwood/?utm_source=google&utm_medium=organic&utm_campaign=gmb_bw_local_listings,www.edgewoodhealthnetwork.com,"175 Brentcliffe Rd, Toronto, ON M4G 0C5, Canada",Toronto,Nova Scotia,4.2,231,Addiction treatment center,https://www.google.com/maps/search/?api=1&query=EHN%20Bellwood%20Toronto&query_place_id=ChIJibqcqQrT1IkRg4QN8LGijaI
Taddle Creek Family Health Team,,+1 416-260-1315,http://www.taddlecreekfht.ca/,www.taddlecreekfht.ca,"790 Bay St. #306, Toronto, ON M5G 1N8, Canada",Toronto,Nova Scotia,4.4,32,Medical clinic,https://www.google.com/maps/search/?api=1&query=Taddle%20Creek%20Family%20Health%20Team&query_place_id=ChIJzUOYdbY0K4gRXFvXU3SsVLo
Bedford Cafe,user@domain.com,(718) 365-3446,https://www.bedfordcafe.nyc/,www.bedfordcafe.nyc,"1 Bedford Park Blvd, Bronx, NY 10468",Bronx,Nova Scotia,4.1,1485,American restaurant,https://www.google.com/maps/search/?api=1&query=Bedford%20Cafe&query_place_id=ChIJU4H-KHbzwokRxvdlQH8O_o8
Orangeville Family Medical Centre,,+1 519-938-8000,https://dafht.ca/clinics/orangeville-family-medical-centre/,dafht.ca,"1 Elizabeth St, Orangeville, ON L9W 1C2, Canada",Orangeville,Nova Scotia,3.5,45,Medical clinic,https://www.google.com/maps/search/?api=1&query=Orangeville%20Family%20Medical%20Centre&query_place_id=ChIJ-WlV4JwAK4gR--DrT1eO2Og
Coverdale Infusion Clinic,media@bioscript.ca,(866) 210-0399,https://bioscript.ca/,bioscript.ca,"5991 Spring Garden Rd suite 480, Halifax, NS B3H 1Y6, Canada",Halifax,Nova Scotia,4.3,7,Medical clinic,https://www.google.com/maps/search/?api=1&query=Coverdale%20Infusion%20Clinic&query_place_id=ChIJkedEwC8iWksRR6fn4X5a4oU
Optimal Wellbeing Clinic,,+1 902-406-4424,http://optimalwellbeing.ca/,optimalwellbeing.ca,"1378 Bedford Hwy, Bedford, NS B4A 1E2, Canada",Bedford,Nova Scotia,4.2,9,Medical clinic,https://www.google.com/maps/search/?api=1&query=Optimal%20Wellbeing%20Clinic&query_place_id=ChIJee-eAS8iWksR5MBLTn82cys
Pure Drip IV Vitamin Therapy | Mobile,,+1 902-233-8347,https://www.puredrip.ca/,www.puredrip.ca,,,Nova Scotia,5,15,IV therapy service,https://www.google.com/maps/search/?api=1&query=Pure%20Drip%20IV%20Vitamin%20Therapy%20%7C%20Mobile&query_place_id=ChIJexqkT6IhWksRkrbQj7WcFPQ
Quantum Sport Therapy,,+1 902-422-4972,https://www.quantumsporttherapy.com/,www.quantumsporttherapy.com,"1489 Hollis Street FOH-100, Halifax, NS B3J 3M4, Canada",Halifax,Nova Scotia,4.9,80,Medical clinic,https://www.google.com/maps/search/?api=1&query=Quantum%20Sport%20Therapy&query_place_id=ChIJAQDA4TGIWUsRqfpttESzlsI
Essence Wellness Clinic - Mahogany,mardaloop@essencewellness.ca,+1 403-891-1901,http://www.essencewellness.ca/,www.essencewellness.ca,"80 Mahogany Rd SE #1440, Calgary, AB T3M 3K9, Canada",Calgary,Nova Scotia,4.8,173,Wellness center,https://www.google.com/maps/search/?api=1&query=Essence%20Wellness%20Clinic%20-%20Mahogany&query_place_id=ChIJyxYnL_-dcVMRkXf0I9qXTAY
Essence Wellness Clinic - Marda Loop,mardaloop@essencewellness.ca,+1 403-383-3228,http://essencewellness.ca/,essencewellness.ca,"3425 22 St SW #305, Calgary, AB T2T 6S8, Canada",Calgary,Nova Scotia,4.7,306,Wellness center,https://www.google.com/maps/search/?api=1&query=Essence%20Wellness%20Clinic%20-%20Marda%20Loop&query_place_id=ChIJ0R8dldFxcVMRaiarq5lqPmM
TELUS Health Care Centre - Calgary,tag-purple@48.png,+1 403-270-2273,https://www.telus.com/en/health/care-centres/locations/calgary?utm_source=google&utm_medium=local&utm_campaign=google-local,www.telus.com,"685 Centre St S Level 4, Calgary, AB T2G 1S5, Canada",Calgary,Nova Scotia,3.1,23,Medical clinic,https://www.google.com/maps/search/?api=1&query=TELUS%20Health%20Care%20Centre%20-%20Calgary&query_place_id=ChIJCQ57AuJvcVMROJGQ_x3RgWQ
Rockdoc Consulting Inc.,customersuccess@rockdocinc.ca,(833) 274-9673,https://rockdocinc.ca/,rockdocinc.ca,"6218 East Blvd, Vancouver, BC V6M 3V7, Canada",Vancouver,Nova Scotia,4.5,236,Travel clinic,https://www.google.com/maps/search/?api=1&query=Rockdoc%20Consulting%20Inc.&query_place_id=ChIJf6oQN2hzhlQRbWEtGY7kvmA
Timely Medical Alternatives Inc,,+1 604-998-3361,http://timelymedical.ca/,timelymedical.ca,"545 Clyde Ave #300, West Vancouver, BC V7T 1C5, Canada",West Vancouver,Nova Scotia,4.5,15,Medical clinic,https://www.google.com/maps/search/?api=1&query=Timely%20Medical%20Alternatives%20Inc&query_place_id=ChIJXZyZ4yZuhlQRSJQq-X6cV04
iFLY Calgary Indoor Skydiving,,(800) 604-3489,https://iflyworld.ca/?utm_source=gmb&utm_medium=calgary,iflyworld.ca,"811 64 Ave NE, Calgary, AB T2E 3Z8, Canada",Calgary,Nova Scotia,4.6,1619,Skydiving center,https://www.google.com/maps/search/?api=1&query=iFLY%20Calgary%20Indoor%20Skydiving&query_place_id=ChIJNdEeCztlcVMR1-lxt8mUYJk
Dermphi Centre™,hello@dermphicentre.com,+1 403-264-3376,https://www.dermphicentre.com/,www.dermphicentre.com,"8500 Blackfoot Trl SE Suite 320, Calgary, AB T2H 2B2, Canada",Calgary,Nova Scotia,4.8,224,Dermatologist,https://www.google.com/maps/search/?api=1&query=Dermphi%20Centre%E2%84%A2&query_place_id=ChIJBe7Q-5txcVMRd_0a0N3it6A
"Canadian Blood Services - Plasma Donor Centre, Lethbridge",,(888) 236-6283,https://www.blood.ca/en?utm_source=googlemaps&utm_medium=organic&utm_campaign=local&utm_content=Lethbridge&utm_term=C0065,www.blood.ca,"3735 Mayor Magrath Dr S unit 10, Lethbridge, AB T1K 8A8, Canada",Lethbridge,Nova Scotia,4.5,27,Blood donation center,https://www.google.com/maps/search/?api=1&query=Canadian%20Blood%20Services%20-%20Plasma%20Donor%20Centre%2C%20Lethbridge&query_place_id=ChIJp20I-M2HblMRSfB2RVfw4hs
GoodLife Fitness Burnaby Northgate,burnabynorthgate@goodlifefitness.com,+1 604-444-3343,https://www.goodlifefitness.com/clubs/club.213.html?utm_source=G&utm_medium=LPM&utm_campaign=GoodlifeFitness,www.goodlifefitness.com,"3433 North Rd, Burnaby, BC V3J 0A9, Canada",Burnaby,Nova Scotia,3.8,844,Gym,https://www.google.com/maps/search/?api=1&query=GoodLife%20Fitness%20Burnaby%20Northgate&query_place_id=ChIJV9am7Dl4hlQRpTCSBGIVLdA
"Radiance Plastic Surgery - Dr. Michael Laliberte MD, FRCSC",,+1 403-678-2020,https://www.radianceplasticsurgery.ca/,www.radianceplasticsurgery.ca,"1120 Railway Ave #104, Canmore, AB T1W 1P4, Canada",Canmore,Nova Scotia,4.7,279,Medical spa,https://www.google.com/maps/search/?api=1&query=Radiance%20Plastic%20Surgery%20-%20Dr.%20Michael%20Laliberte%20MD%2C%20FRCSC&query_place_id=ChIJh39jNSTFcFMRGMjBXmgUsGA
CTV Calgary,ctv_calgary_news_content_group@bell.ca,+1 403-240-5600,https://calgary.ctvnews.ca/,calgary.ctvnews.ca,"80 Patina Rise SW, Calgary, AB T3H 2W4, Canada",Calgary,Nova Scotia,3.3,114,Television studio,https://www.google.com/maps/search/?api=1&query=CTV%20Calgary&query_place_id=ChIJsbe2SGducVMRu9uxTBTkZgY
Canadian Appliance Source Calgary,sales@canadianappliance.ca,+1 403-456-2447,https://www.canadianappliance.ca/Showroom/Canadian-Appliance-Source-Calgary-Alberta,www.canadianappliance.ca,"2777 23 Ave NE, Calgary, AB T1Y 7L6, Canada",Calgary,Nova Scotia,4.5,2788,Appliance store,https://www.google.com/maps/search/?api=1&query=Canadian%20Appliance%20Source%20Calgary&query_place_id=ChIJCS93gKVlcVMRLzVyPpHnaaI
Taman Sari Royal Heritage Spa,,+1 604-938-5982,https://tamansarispa.ca/,tamansarispa.ca,"4359 Main St, Whistler, BC V8E 1B5, Canada",Whistler,Nova Scotia,4.4,118,Spa,https://www.google.com/maps/search/?api=1&query=Taman%20Sari%20Royal%20Heritage%20Spa&query_place_id=ChIJFwW3ubM8h1QR2E6mahoyenM
iFLY Indoor Skydiving - Portland,events@iflywilmington.com,(971) 803-4359,https://www.iflyworld.com/portland/?utm_source=G&utm_medium=local&utm_campaign=google-local,www.iflyworld.com,"10645 SW Greenburg Rd, Portland, OR 97223",Portland,Nova Scotia,4.7,1269,Skydiving center,https://www.google.com/maps/search/?api=1&query=iFLY%20Indoor%20Skydiving%20-%20Portland&query_place_id=ChIJUwqWyvwMlVQRyaOTUtHNoS8
Aritzia,,(725) 400-0380,https://www.aritzia.com/us/en/,www.aritzia.com,"3500 Las Vegas Blvd S E11B, Las Vegas, NV 89109",Las Vegas,Nova Scotia,4.5,43,Clothing store,https://www.google.com/maps/search/?api=1&query=Aritzia&query_place_id=ChIJXyKgNcrFyIAR-1sB3OhWjyY
Halifax Naturopathic Health Centre,info@halifaxnaturopathic.ca,+1 902-407-0808,http://www.halifaxnaturopathic.ca/,www.halifaxnaturopathic.ca,"2585 Beech St, Halifax, NS B3L 2X9, Canada",Halifax,Nova Scotia,4.2,31,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=Halifax%20Naturopathic%20Health%20Centre&query_place_id=ChIJK0R3HXghWksRf5ytIvOyT8w
Sage Elements Naturopathic Clinic,martha@marthafaron.com,+1 902-406-0100,http://www.sageelements.ca/,www.sageelements.ca,"5991 Spring Garden Rd Unit 465, Halifax, NS B3H 1Y6, Canada",Halifax,Nova Scotia,4.8,17,Holistic medicine practitioner,https://www.google.com/maps/search/?api=1&query=Sage%20Elements%20Naturopathic%20Clinic&query_place_id=ChIJnzQ06i8iWksRDw03yTxruos
"Sandra Murphy, Naturopathic Doctor",,+1 902-431-5276,http://www.sandramurphynd.com/,www.sandramurphynd.com,"2526 Poplar St, Halifax, NS B3L 2Y8, Canada",Halifax,Nova Scotia,5,12,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=Sandra%20Murphy%2C%20Naturopathic%20Doctor&query_place_id=ChIJD7zK48QhWksRpYYHIH5bG8M
The Healing Station,,,http://thehealingstation.janeapp.com/,thehealingstation.janeapp.com,"behind TD bank!, 50A Webster St, Kentville, NS B4N 1H7, Canada",Kentville,Nova Scotia,4.8,13,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=The%20Healing%20Station&query_place_id=ChIJTSpJCshXWEsRW8heu0PuV48
"Dr Nadia Tymoshenko ND, Naturopathic Doctor",hello@nadia-nd.com,+1 902-407-0808,https://nadia-nd.com/,nadia-nd.com,"2585 Beech St First Floor, Halifax, NS B3L 2X9, Canada",Halifax,Nova Scotia,4.6,7,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=Dr%20Nadia%20Tymoshenko%20ND%2C%20Naturopathic%20Doctor&query_place_id=ChIJzziBfGIgWksR_TIOJAKE5m0
