company_name,email,phone,website,domain,address,city,province,rating,reviews,category,google_maps_url
Lisa's - Holistic Rehab & Neurofeedback Inc,info@lisasholisticrehab.com,+1 902-580-7342,https://lisasholisticrehab.com/,lisasholisticrehab.com,"397 Bedford Hwy, Halifax, NS B3M 2C8, Canada",Halifax,Nova Scotia,5,4,Occupational therapist,https://www.google.com/maps/search/?api=1&query=Lisa's%20-%20Holistic%20Rehab%20%26%20Neurofeedback%20Inc&query_place_id=ChIJYXVZQ46JWUsRmXXdxQ1jy3M
Broad Therapy Services,,+1 902-266-2198,http://broadtherapy.ca/,broadtherapy.ca,"600 Bedford Hwy Office No: 214, Halifax, NS B3M 2L8, Canada",Halifax,Nova Scotia,0,0,Mental health service,https://www.google.com/maps/search/?api=1&query=Broad%20Therapy%20Services&query_place_id=ChIJ-SwR05CLWUsR17I2R9TE-iw
Wild Art Therapy Collective,,,http://www.wildarttherapy.com/,www.wildarttherapy.com,"222 Waterfront Dr suite 103, Bedford, NS B4A 0H3, Canada",Bedford,Nova Scotia,0,0,Psychotherapist,https://www.google.com/maps/search/?api=1&query=Wild%20Art%20Therapy%20Collective&query_place_id=ChIJB_pl5YIZWksRs7OsRGZ_8IY
Counselling Therapy,marlene@caringconversation.ca,+1 902-832-6026,https://www.caringconversationscounselling.ca/contact,www.caringconversationscounselling.ca,"36 Brookshire Ct, Bedford, NS B4A 4E9, Canada",Bedford,Nova Scotia,0,0,Counselor,https://www.google.com/maps/search/?api=1&query=Counselling%20Therapy&query_place_id=ChIJAQBQQ46JWUsRCG9l7drGqB4
Nova Counselling,inquiries@novacounselling.ca,+1 782-201-0182,https://novacounselling.ca/contact/,novacounselling.ca,"36 Brookshire Ct, Bedford, NS B4A 4E9, Canada",Bedford,Nova Scotia,0,0,Counselor,https://www.google.com/maps/search/?api=1&query=Nova%20Counselling&query_place_id=ChIJuxJ9Q46JWUsRx7aJzT8zjlo
Maritime PTC,maritimeptc@gmail.com,+1 902-301-7430,https://www.maritimeplaytherapycentre.com/,www.maritimeplaytherapycentre.com,"1600 Bedford Hwy, Bedford, NS B4A 1E8, Canada",Bedford,Nova Scotia,0,0,Psychotherapist,https://www.google.com/maps/search/?api=1&query=Maritime%20PTC&query_place_id=ChIJbXU2eLWJWUsRGu0ZVLdusNo
Genest MacGillivray Psychologists,,+1 902-492-2546,http://www.halifaxpsychologists.com/,www.halifaxpsychologists.com,"5739 Inglis St, Halifax, NS B3H 1K5, Canada",Halifax,Nova Scotia,5,2,Counselor,https://www.google.com/maps/search/?api=1&query=Genest%20MacGillivray%20Psychologists&query_place_id=ChIJ59WvjjgiWksRRING6VNwmEI
Taylor Brydges Counselling Therapy,,+1 902-701-4834,https://brydgestherapy.com/,brydgestherapy.com,"25 Wentworth St Suite 205, Dartmouth, NS B2Y 2S7, Canada",Dartmouth,Nova Scotia,5,4,Counselor,https://www.google.com/maps/search/?api=1&query=Taylor%20Brydges%20Counselling%20Therapy&query_place_id=ChIJiWDAi-0jWksRlxwn2ts87W8
Inner Insight Therapy,user@domain.com,,https://www.innerinsighttherapy.com/,www.innerinsighttherapy.com,"177 Main St #101, Dartmouth, NS B2X 1S1, Canada",Dartmouth,Nova Scotia,5,1,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Inner%20Insight%20Therapy&query_place_id=ChIJLyL8PbslWksR1TXCLhKCMYY
Christina G Wilson Counselling For Children Adolescents & Families,,+1 902-499-0592,,,"10 Portland St, Dartmouth, NS B2Y 1H1, Canada",Dartmouth,Nova Scotia,5,1,Family counselor,https://www.google.com/maps/search/?api=1&query=Christina%20G%20Wilson%20Counselling%20For%20Children%20Adolescents%20%26%20Families&query_place_id=ChIJH9JnUEQhWksR1Tp5R8D1kAs
Creating Your Balance Counselling Therapy,admin@cybct.ca,+1 902-420-6934,https://cybct.ca/,cybct.ca,"25 Wentworth St Suite 205, Dartmouth, NS B2Y 2S7, Canada",Dartmouth,Nova Scotia,5,1,Counselor,https://www.google.com/maps/search/?api=1&query=Creating%20Your%20Balance%20Counselling%20Therapy&query_place_id=ChIJT0xNeZIjWksRp5zcQs5HGYE
Marilyn Roberts Psychological Services,,+1 902-826-1704,http://www.robertspsychological.com/,www.robertspsychological.com,"56 Winslow Dr, Upper Tantallon, NS B3Z 1N9, Canada",Upper Tantallon,Nova Scotia,5,2,Corporate office,https://www.google.com/maps/search/?api=1&query=Marilyn%20Roberts%20Psychological%20Services&query_place_id=ChIJmZfOZEqNWUsRBPAM9ZpZ3-4
Together Forward Therapy,,+1 902-489-8587,https://togetherforwardtherapy.ca/,togetherforwardtherapy.ca,"1550 Bedford Hwy Suite 210, Bedford, NS B4A 1E6, Canada",Bedford,Nova Scotia,0,0,Counselor,https://www.google.com/maps/search/?api=1&query=Together%20Forward%20Therapy&query_place_id=ChIJYacuhNuJWUsRheIbyWR-JN4
Halifax Talk and Thrive Psychology,info@talknthrive.com,+1 416-454-6646,https://talknthrive.com/,talknthrive.com,"1701 Hollis St Suite 800 - Office 821, Halifax, NS B3J 2T9, Canada",Halifax,Nova Scotia,5,2,Psychologist,https://www.google.com/maps/search/?api=1&query=Halifax%20Talk%20and%20Thrive%20Psychology&query_place_id=ChIJ2VuiKyAjWksRlWwSJLALQOk
Emerald Light Psychology,info@emeraldlightpsychology.com,+1 902-440-9226,https://www.emeraldlightpsychology.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9988813738076759710,www.emeraldlightpsychology.com,"1741 Lower Water St, Halifax, NS B3J 0J2, Canada",Halifax,Nova Scotia,5,1,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Emerald%20Light%20Psychology&query_place_id=ChIJT7758HgjWksR9FmZ6KfYxZU
Counsellorsnearme,admin@cybct.ca,+1 902-420-6934,https://www.counsellorsnearme.ca/,www.counsellorsnearme.ca,"25 Wentworth St Suite 205, Dartmouth, NS B2Y 2S7, Canada",Dartmouth,Nova Scotia,0,0,Counselor,https://www.google.com/maps/search/?api=1&query=Counsellorsnearme&query_place_id=ChIJkydFobQjWksRNIK1ZRtLVLs
"Homewood Health, Halifax",,(866) 850-5791,https://homewoodhealth.com/,homewoodhealth.com,"255 Lacewood Dr, Halifax, NS B3M 4G2, Canada",Halifax,Nova Scotia,3.5,2,Mental health service,https://www.google.com/maps/search/?api=1&query=Homewood%20Health%2C%20Halifax&query_place_id=ChIJmZvnAF8hWksRQ7ClFDs_2IQ
Centre for Emotions & Health,,+1 902-473-7172,,,"5909 Veterans Memorial Ln, Halifax, NS B3H 2E2, Canada",Halifax,Nova Scotia,0,0,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Centre%20for%20Emotions%20%26%20Health&query_place_id=ChIJDSLrLCwiWksRCu8a0qMMhsI
Nova Scotia Early Psychosis Program,admissions@dal.ca,+1 902-473-2976,http://earlypsychosis.medicine.dal.ca/,earlypsychosis.medicine.dal.ca,"5909 Veterans Memorial Ln, Halifax, NS B3H 2E2, Canada",Halifax,Nova Scotia,3.5,2,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Nova%20Scotia%20Early%20Psychosis%20Program&query_place_id=ChIJDSLrLCwiWksRsyN2GZ8kiL8
Tranquility Online,,,http://tranquility.app/,tranquility.app,"5112 Prince St, Halifax, NS B3J 1L3, Canada",Halifax,Nova Scotia,2,1,Mental health service,https://www.google.com/maps/search/?api=1&query=Tranquility%20Online&query_place_id=ChIJWea6K3UjWksRJ8_OpxphsaM
Nova Psychological Services,,+1 902-420-8275,,,"5560 Sullivan St, Halifax, NS B3K 1X7, Canada",Halifax,Nova Scotia,5,2,Psychologist,https://www.google.com/maps/search/?api=1&query=Nova%20Psychological%20Services&query_place_id=ChIJBTrwOXAhWksRvWjaagZEw_o
Mental Health Foundation of Nova Scotia,user@domain.com,+1 902-464-6000,https://www.mentalhealthns.ca/,www.mentalhealthns.ca,"300 Pleasant St, Dartmouth, NS B2Y 2M7, Canada",Dartmouth,Nova Scotia,4.8,4,Charity,https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Foundation%20of%20Nova%20Scotia&query_place_id=ChIJszQD8t0jWksRZ1DXFE5Y1x8
Atlantic Neuromodulation Solutions and Rehabilitation,,+1 902-466-2677,http://www.ansr.ca/,www.ansr.ca,"1658 Bedford Hwy #0320, Bedford, NS B4A 2X9, Canada",Bedford,Nova Scotia,4,4,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Atlantic%20Neuromodulation%20Solutions%20and%20Rehabilitation&query_place_id=ChIJO_F0qKQhWksRloTn_hdcU1k
Pinwheel Wellness Centre,info@autismns.ca,,https://www.autismnovascotia.ca/programs/pinwheel-wellness-centre/,www.autismnovascotia.ca,"1658 Bedford Hwy, Bedford, NS B4A 2B6, Canada",Bedford,Nova Scotia,0,0,Mental health service,https://www.google.com/maps/search/?api=1&query=Pinwheel%20Wellness%20Centre&query_place_id=ChIJLajwGXqJWUsR0EAPTWzVq38
Five Star Wellbeing Counselling and Mental Health,,,http://www.fivestarwellbeing.com/,www.fivestarwellbeing.com,"1475 Bedford Hwy Suite 204, Bedford, NS B4A 3Z5, Canada",Bedford,Nova Scotia,5,1,Counselor,https://www.google.com/maps/search/?api=1&query=Five%20Star%20Wellbeing%20Counselling%20and%20Mental%20Health&query_place_id=ChIJOfUYrOSJWUsR73p3T-htQbw
Rich Mind,,+1 902-989-5594,http://www.richmind.ca/Psychotherapy,www.richmind.ca,"90 Western Pkwy, Bedford, NS B4B 0G4, Canada",Bedford,Nova Scotia,5,1,Mental health service,https://www.google.com/maps/search/?api=1&query=Rich%20Mind&query_place_id=ChIJ4Z8H_ROJWUsRKwt99a2I0Ao
Rainbow Tree Psychology,,+1 782-414-4404,http://www.rainbowtreepsychology.ca/,www.rainbowtreepsychology.ca,"1550 Bedford Hwy Unit 300, Bedford, NS B4A 1E6, Canada",Bedford,Nova Scotia,0,0,Mental health clinic,https://www.google.com/maps/search/?api=1&query=Rainbow%20Tree%20Psychology&query_place_id=ChIJ9-WCJaqJWUsR1IWKhNe4wuQ
ME Family Therapy & Resource Center,admin@mefamilytherapy.ca,+1 902-924-2880,https://mefamilytherapy.ca/,mefamilytherapy.ca,"827 Bedford Hwy, Bedford, NS B4A 0J1, Canada",Bedford,Nova Scotia,0,0,Mental health service,https://www.google.com/maps/search/?api=1&query=ME%20Family%20Therapy%20%26%20Resource%20Center&query_place_id=ChIJz9_WXACJWUsR1AsWBIgGdao
Eco Chic Hair Studio,,+1 902-406-8804,http://www.ecochicsalon.ca/,www.ecochicsalon.ca,"15 Dartmouth Rd, Bedford, NS B4A 2M9, Canada",Bedford,Nova Scotia,5,3,Beauty salon,https://www.google.com/maps/search/?api=1&query=Eco%20Chic%20Hair%20Studio&query_place_id=ChIJCSQCfTEiWksREbasySUJB2w
Salon Icon,,+1 902-802-2761,,,"1232 Bedford Hwy, Bedford, NS B4A 1C6, Canada",Bedford,Nova Scotia,5,4,Hair salon,https://www.google.com/maps/search/?api=1&query=Salon%20Icon&query_place_id=ChIJdV1OEVGJWUsRMgyA--zn15w
Bedford Village Hair Design,,(914) 234-7327,https://bedfordvillagehairdesign.com/,bedfordvillagehairdesign.com,"654 Old Post Rd, Bedford, NY 10506",Bedford,Nova Scotia,5,3,Hair salon,https://www.google.com/maps/search/?api=1&query=Bedford%20Village%20Hair%20Design&query_place_id=ChIJz6GaFuWlwokR4OVyrEOnmhk
Atelier Esthetics,,+1 902-835-2700,,,"1350 Bedford Hwy, Bedford, NS B4A 1E1, Canada",Bedford,Nova Scotia,5,2,Beauty salon,https://www.google.com/maps/search/?api=1&query=Atelier%20Esthetics&query_place_id=ChIJOX3VCOqJWUsR4hUeTJs_vkY
Meraki Hair Beautik,merakihairbeautik@hotmail.com,+1 902-579-8801,https://meraki-hair-beautik.square.site/,meraki-hair-beautik.square.site,"660 Bedford Hwy Suite 101, Halifax, NS B3M 0M5, Canada",Halifax,Nova Scotia,5,2,Beauty salon,https://www.google.com/maps/search/?api=1&query=Meraki%20Hair%20Beautik&query_place_id=ChIJN3x03Q6JWUsRHkPFGmcfasw
Dorothy's Hair Studio,hi@mystore.com,,https://dorothyshairstudio.square.site/,dorothyshairstudio.square.site,"660 Bedford Hwy Suite 102, Halifax, NS B3M 2L8, Canada",Halifax,Nova Scotia,5,2,Hair salon,https://www.google.com/maps/search/?api=1&query=Dorothy's%20Hair%20Studio&query_place_id=ChIJTRX7ah8hWksRePHlcagj8NY
Studio 95,,+1 902-708-0306,,,"1350 Bedford Hwy Ste 2, Bedford, NS B4A 1E1, Canada",Bedford,Nova Scotia,0,0,Beauty salon,https://www.google.com/maps/search/?api=1&query=Studio%2095&query_place_id=ChIJB3zewgGKWUsRUwhVGhdpGec
Abramova Lash Shop,info@abramova-lashshop.com,+1 902-430-8718,https://abramova-lashshop.com/,abramova-lashshop.com,"1093 Bedford Hwy, Bedford, NS B4A 1B7, Canada",Bedford,Nova Scotia,5,4,Beauty salon,https://www.google.com/maps/search/?api=1&query=Abramova%20Lash%20Shop&query_place_id=ChIJMTUGzu2JWUsRByzOQJosaBw
The V Effect,,+1 902-440-6117,,,"660 Bedford Hwy Suit 114, Halifax, NS B3M 0M5, Canada",Halifax,Nova Scotia,5,1,Eyelash salon,https://www.google.com/maps/search/?api=1&query=The%20V%20Effect&query_place_id=ChIJq6oObakgWksRb5Lr_8xZmCI
Carruthers Tara Dr,,+1 902-752-1442,,,"462 S Frederick St, New Glasgow, NS B2H 3R6, Canada",New Glasgow,Nova Scotia,5,2,Dentist,https://www.google.com/maps/search/?api=1&query=Carruthers%20Tara%20Dr&query_place_id=ChIJY3HirLIeXEsRHlEHt4ZOvVE
MacIntosh Denture Clinic,,+1 902-752-1200,,,"277 Glasgow St, New Glasgow, NS B2H 5C2, Canada",New Glasgow,Nova Scotia,5,1,Dentist,https://www.google.com/maps/search/?api=1&query=MacIntosh%20Denture%20Clinic&query_place_id=ChIJEck1C60eXEsRFVyEwKayRwI
JD Atlantic Dental Laboratory,,+1 902-695-3144,,,"151 Provost St, New Glasgow, NS B2H 5V5, Canada",New Glasgow,Nova Scotia,1,1,Dental laboratory,https://www.google.com/maps/search/?api=1&query=JD%20Atlantic%20Dental%20Laboratory&query_place_id=ChIJSWVAYLIeXEsRr1W4V3vq2oM
Wentworth Park Dental - Dr. Anne Ready,,+1 902-564-6217,,,"79 Byng Ave, Sydney, NS B1P 5C1, Canada",Sydney,Nova Scotia,5,1,Dentist,https://www.google.com/maps/search/?api=1&query=Wentworth%20Park%20Dental%20-%20Dr.%20Anne%20Ready&query_place_id=ChIJmYG5czn7Z0sRS_6hviXqRtc
North Sydney Dental - Dr. Colleen Lapierre,,+1 902-794-8454,,,"86 King St, North Sydney, NS B2A 1X8, Canada",North Sydney,Nova Scotia,4,3,Dentist,https://www.google.com/maps/search/?api=1&query=North%20Sydney%20Dental%20-%20Dr.%20Colleen%20Lapierre&query_place_id=ChIJfUoopAbvZ0sRRYBo8SjL9CQ
Wentworth Park Dental - Dr. Steven Walker,,+1 902-564-6217,,,"79 Byng Ave, Sydney, NS B1P 5C1, Canada",Sydney,Nova Scotia,5,3,,https://www.google.com/maps/search/?api=1&query=Wentworth%20Park%20Dental%20-%20Dr.%20Steven%20Walker&query_place_id=ChIJFUbscgD7Z0sRVeIi-F1hdDE
Pleasant St Dental Centre Inc,,+1 902-893-0134,,,"77 Arthur St, Truro, NS B2N 1X7, Canada",Truro,Nova Scotia,4.5,4,Dentist,https://www.google.com/maps/search/?api=1&query=Pleasant%20St%20Dental%20Centre%20Inc&query_place_id=ChIJDeOcSMRPWUsRQ0qHpLuwNzs
Dr. Stanley M Jacobson,,+1 902-539-3072,,,"276 Charlotte St, Sydney, NS B1P 1C6, Canada",Sydney,Nova Scotia,1,1,Endodontist,https://www.google.com/maps/search/?api=1&query=Dr.%20Stanley%20M%20Jacobson&query_place_id=ChIJn4roKi77Z0sRxcCssYVoxCU
Fine Touch Atlantic,,+1 902-835-4222,http://www.finetouchatlantic.com/,www.finetouchatlantic.com,"1232 Bedford Hwy, Bedford, NS B4A 1C6, Canada",Bedford,Nova Scotia,0,0,Dental clinic,https://www.google.com/maps/search/?api=1&query=Fine%20Touch%20Atlantic&query_place_id=ChIJazE0c-yJWUsRMmi8-0N9M5Y
Carrigan,,+1 902-835-5242,,,"1658 Bedford Hwy, Bedford, NS B4A 2X9, Canada",Bedford,Nova Scotia,0,0,Dental clinic,https://www.google.com/maps/search/?api=1&query=Carrigan&query_place_id=ChIJnced88WJWUsR43PxeSCbR8k
All About Teeth,,,,,"1083 Bedford Hwy, Bedford, NS B4A 1B7, Canada",Bedford,Nova Scotia,0,0,Dentist,https://www.google.com/maps/search/?api=1&query=All%20About%20Teeth&query_place_id=ChIJiep0GPKJWUsRrVjeoROZrjg
Beachview Dental Lab,,+1 902-329-5589,http://www.beachviewdental.ca/,www.beachviewdental.ca,"116 Capstone Crescent, Bedford, NS B4B 0H5, Canada",Bedford,Nova Scotia,5,2,Dental laboratory,https://www.google.com/maps/search/?api=1&query=Beachview%20Dental%20Lab&query_place_id=ChIJg3oRvdGJWUsRYBsJ5aZ8GGM
Urban Dental Design,,+1 902-835-1148,,,"1658 Bedford Hwy #2240, Bedford, NS B4A 2X9, Canada",Bedford,Nova Scotia,5,1,Dental laboratory,https://www.google.com/maps/search/?api=1&query=Urban%20Dental%20Design&query_place_id=ChIJlTu4274jWksRQLusJJuW-2s
Nova Scotia Regulator of Dentistry and Dental Assisting,,+1 902-420-0083,http://www.nsrdda.ca/,www.nsrdda.ca,"210 Waterfront Dr #103, Bedford, NS B4A 0H3, Canada",Bedford,Nova Scotia,4.5,2,Association / Organization,https://www.google.com/maps/search/?api=1&query=Nova%20Scotia%20Regulator%20of%20Dentistry%20and%20Dental%20Assisting&query_place_id=ChIJi32QETMiWksRgWhP-Xfig44
Dr. Erickson,,+1 902-835-6531,,,"1595 Bedford Hwy #206, Bedford, NS B4A 1E8, Canada",Bedford,Nova Scotia,5,1,Orthodontist,https://www.google.com/maps/search/?api=1&query=Dr.%20Erickson&query_place_id=ChIJI-onXcSJWUsRVtuFP8HpKvs
Nova Scotia Dental Association,,+1 902-420-0088,http://www.nsdental.org/,www.nsdental.org,"210 Waterfront Dr #101, Bedford, NS B4A 0H3, Canada",Bedford,Nova Scotia,2.3,3,Association / Organization,https://www.google.com/maps/search/?api=1&query=Nova%20Scotia%20Dental%20Association&query_place_id=ChIJxy2OETMiWksRt2U7mM4UxQE
Kafrouny Arzy Dr,,+1 902-895-3977,,,"336 Pictou Rd, Truro, NS B2N 6H3, Canada",Truro,Nova Scotia,5,1,Dentist,https://www.google.com/maps/search/?api=1&query=Kafrouny%20Arzy%20Dr&query_place_id=ChIJCedU6uBRWUsR7I-PK3DfOBk
Pnnce Street Dental,,+1 902-895-1601,,,"640 Prince St, Truro, NS B2N 1G4, Canada",Truro,Nova Scotia,5,1,Dentist,https://www.google.com/maps/search/?api=1&query=Pnnce%20Street%20Dental&query_place_id=ChIJC5bvOc9PWUsR2LWi8_rtbZc
"Michael J. Layton, DDS",,+1 902-895-4937,,,"10 Duke St, Truro, NS B2N 2A1, Canada",Truro,Nova Scotia,5,4,Dentist,https://www.google.com/maps/search/?api=1&query=Michael%20J.%20Layton%2C%20DDS&query_place_id=ChIJ25AtQMZPWUsRxC2mjSPqN3o
Smile House Dental Lab,,(855) 843-4210,http://www.smilehouse.ca/,www.smilehouse.ca,"332 Willow St Suite 302, Truro, NS B2N 5A5, Canada",Truro,Nova Scotia,0,0,Dental laboratory,https://www.google.com/maps/search/?api=1&query=Smile%20House%20Dental%20Lab&query_place_id=ChIJH_8lptNPWUsRBUaHxtar2Rk
Truro Denture Clinic,,+1 902-893-8010,http://www.trurodenture.ca/,www.trurodenture.ca,"134 Arthur St, Truro, NS B2N 1Y1, Canada",Truro,Nova Scotia,0,0,Denture care center,https://www.google.com/maps/search/?api=1&query=Truro%20Denture%20Clinic&query_place_id=ChIJhWxkBsVPWUsRJUOU4Abau6A
Truro Collaborative Practice,primaryhealthcare@nshealth.ca,+1 902-896-2877,https://cfpt.nshealth.ca/locations/truro-collaborative-practice,cfpt.nshealth.ca,"68 Robie St Suite 130, Truro, NS B2N 1L2, Canada",Truro,Nova Scotia,2.9,26,Doctor,https://www.google.com/maps/search/?api=1&query=Truro%20Collaborative%20Practice&query_place_id=ChIJhftS-kZPWUsRNJKNbTZoCyU
A1 Dental Care Inc,contact@a1dc.ca,+1 902-920-0072,https://a1dc.ca/,a1dc.ca,"25 Treaty Trail, Millbrook, NS B6L 1W3, Canada",Millbrook,Nova Scotia,0,0,Dental clinic,https://www.google.com/maps/search/?api=1&query=A1%20Dental%20Care%20Inc&query_place_id=ChIJeX2zMdZFWUsRV2OwvI8ZI5M
VCD Implant Center,,+1 902-843-4222,http://www.vcdimplantcenter.com/,www.vcdimplantcenter.com,"510 Prince St, Truro, NS B2N 1G1, Canada",Truro,Nova Scotia,0,0,Dentist,https://www.google.com/maps/search/?api=1&query=VCD%20Implant%20Center&query_place_id=ChIJc97fkchPWUsRl8kwTK3snoc
Ferguson Norman Dr Dentistry Inc,,+1 902-895-1601,,,"640 Prince St, Truro, NS B2N 1G4, Canada",Truro,Nova Scotia,0,0,Dentist,https://www.google.com/maps/search/?api=1&query=Ferguson%20Norman%20Dr%20Dentistry%20Inc&query_place_id=ChIJE5HwOc9PWUsRUwiYQ3J7UY4
BriteWhite Teeth Whitening Clinic,,+1 902-893-2063,,,"248 Willow St, Truro, NS B2N 5A2, Canada",Truro,Nova Scotia,0,0,Dentist,https://www.google.com/maps/search/?api=1&query=BriteWhite%20Teeth%20Whitening%20Clinic&query_place_id=ChIJq8vH6MFPWUsRuWvRq6peviw
SmilePro,,+1 902-843-2222,,,"23 Revere St, Truro, NS B2N 3J9, Canada",Truro,Nova Scotia,0,0,Dental laboratory,https://www.google.com/maps/search/?api=1&query=SmilePro&query_place_id=ChIJSQ25ivdPWUsRYHnSlfv0kCE
Maillet Wayne,,+1 902-896-0390,,,"640 Prince St, Truro, NS B2N 1G4, Canada",Truro,Nova Scotia,0,0,Endodontist,https://www.google.com/maps/search/?api=1&query=Maillet%20Wayne&query_place_id=ChIJrfXKMM9PWUsRAjXfK4cCrhg
Bower Neil L Dr,,+1 902-897-2626,,,"1019 Prince St, Truro, NS B2N 1H7, Canada",Truro,Nova Scotia,5,3,Doctor,https://www.google.com/maps/search/?api=1&query=Bower%20Neil%20L%20Dr&query_place_id=ChIJ73wAEdFPWUsRbCefcZ0YBvs
Truro Mall,,+1 902-895-9205,,,"245 Robie St, Truro, NS B2N 5N6, Canada",Truro,Nova Scotia,4,3,Optometrist,https://www.google.com/maps/search/?api=1&query=Truro%20Mall&query_place_id=ChIJTYoIC6VPWUsR1DDnghqReV0
The Dental Group,hello@thedentalgroup.ca,+1 902-920-0072,https://thedentalgroup.ca/,thedentalgroup.ca,"25 Treaty Trail, Millbrook, NS B6L 1W3, Canada",Millbrook,Nova Scotia,0,0,Dentist,https://www.google.com/maps/search/?api=1&query=The%20Dental%20Group&query_place_id=ChIJ34moWoxFWUsRrivkJchbLhk
Robyn Callaghan,,+1 902-897-3338,,,"98 Pleasant St, Truro, NS B2N 3S3, Canada",Truro,Nova Scotia,5,1,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=Robyn%20Callaghan&query_place_id=ChIJx4CSHMVPWUsRGq5yDfce5qk
"Dr. Stephen Ellis, Member of Parliament - Cumberland-Colchester",,+1 902-895-2863,http://www.drstephenellismp.com/,www.drstephenellismp.com,"40 Inglis Pl A, Truro, NS B2N 4B4, Canada",Truro,Nova Scotia,5,3,Political party office,https://www.google.com/maps/search/?api=1&query=Dr.%20Stephen%20Ellis%2C%20Member%20of%20Parliament%20-%20Cumberland-Colchester&query_place_id=ChIJf_RKBa9PWUsRjZrWk4xZlGo
JULIA,,,,,"2037 Gottingen St, Halifax, NS B3K 3B1, Canada",Halifax,Nova Scotia,0,0,Dental clinic,https://www.google.com/maps/search/?api=1&query=JULIA&query_place_id=ChIJ0bHlNQAjWksR8gdeorRmJGI
Granville Central Ctr,,+1 902-464-4444,,,"190 NS-322, Dartmouth, NS B3A 1W2, Canada",Dartmouth,Nova Scotia,5,1,Dentist,https://www.google.com/maps/search/?api=1&query=Granville%20Central%20Ctr&query_place_id=ChIJK7W_pFohWksRYgFlT3edLPM
Lovitt-Stone D,,+1 902-434-1477,,,"50 Tacoma Dr, Dartmouth, NS B2W 3E6, Canada",Dartmouth,Nova Scotia,5,2,Dentist,https://www.google.com/maps/search/?api=1&query=Lovitt-Stone%20D&query_place_id=ChIJmx_hFQkkWksRpQOeq9pbgco
Victoria Road Periodontal Associates,,+1 902-463-5771,http://www.vrperio.ca/,www.vrperio.ca,"190 Victoria Rd Ext #104, Dartmouth, NS B3A 1W2, Canada",Dartmouth,Nova Scotia,5,4,Periodontist,https://www.google.com/maps/search/?api=1&query=Victoria%20Road%20Periodontal%20Associates&query_place_id=ChIJASCMAlkhWksRYTPRoNQi4dA
Dental Implant Crown Care,info@smiledentalimplantsexperts.com,,https://coleharbour.smiledentalimplantsexperts.com/?utm_source=GM&utm_medium=Cole,coleharbour.smiledentalimplantsexperts.com,"1021 Forest Hills Pkwy, Dartmouth, NS B2V 1E8, Canada",Dartmouth,Nova Scotia,0,0,Medical group,https://www.google.com/maps/search/?api=1&query=Dental%20Implant%20Crown%20Care&query_place_id=ChIJL61t2TslWksRbNJTLwf31eU
Dr. Mark Vallee,,+1 902-446-4881,http://valleeprosthodontics.com/,valleeprosthodontics.com,"18 Acadia St, Dartmouth, NS B2Y 4H3, Canada",Dartmouth,Nova Scotia,5,4,Dentist,https://www.google.com/maps/search/?api=1&query=Dr.%20Mark%20Vallee&query_place_id=ChIJhdukaL4jWksRnghIYM9zXXQ
Stadacona Dental Unit,dentcdlk@forces.gc.ca,+1 902-721-8960,https://www.canada.ca/en/department-national-defence/services/benefits-military/health-support/medical-dental-centers.html,www.canada.ca,"2639 Lorne Terrace, Halifax, NS B3K 3A8, Canada",Halifax,Nova Scotia,5,2,Dental clinic,https://www.google.com/maps/search/?api=1&query=Stadacona%20Dental%20Unit&query_place_id=ChIJL9x8WHshWksRZGCwzUQxtek
Schaefer Dental Lab,,+1 902-434-1800,,,"177 Main St, Dartmouth, NS B2X 1S1, Canada",Dartmouth,Nova Scotia,5,3,Dental laboratory,https://www.google.com/maps/search/?api=1&query=Schaefer%20Dental%20Lab&query_place_id=ChIJOdrQSqwhWksR1VfS2_WT5u4
